date,state,temp,ppt,ll,hl,ev,runoff,cmi,change,month moist,palmer
23052018,39,39.7,1.12,8.33,0,0,0.07,0.41,0.71,0.64,0.403000406
23052018,40,35.1,0.02,9,0,0,0.02,0.34,-0.32,-0.29,-0.000317173
23052018,41,39.1,1.97,9,0,0,0.06,0.41,1.56,1.49,0.756163974
23052018,42,41.3,0.14,9,0,0,0.08,0.48,-0.34,-0.33,0.053127474
23052018,43,38.8,0.74,9,0,0,0.05,0.49,0.25,0.25,0.340954929
23052018,44,38.3,1.72,9,0,0,0.05,0.52,1.2,1.14,0.844670878
23052018,45,39.5,0.99,9,0,0,0.06,0.58,0.41,0.38,0.52974773
23052018,46,35.9,0.66,9,0,0,0.02,0.57,0.09,0.08,0.373387451
23052018,47,27.3,0.83,9,0,0,0,0.55,0.28,0.24,0.560799892
23052018,48,29.8,0.03,9,0,0,0,0.54,-0.51,-0.45,0.005639969
23052018,49,42.2,2.23,9,0,0,0.11,0.61,1.62,1.55,1.173580501
23052018,50,35.6,1.69,9,0,0,0.02,0.49,1.2,1.25,0.830587346
23052018,51,35.1,1.18,9,0,0,0.02,0.47,0.71,0.8,0.566600442
23052018,52,36.4,0.09,9,0,0,0.03,0.49,-0.4,-0.46,0.034808875
23052018,53,29.5,1.02,9,0,0,0,0.49,0.53,0.62,0.582515182
23052018,54,47.3,1.36,9,0,0,0.22,0.76,0.6,0.67,0.813959917
23052018,55,45.8,0.3,9,0,0,0.19,0.79,-0.49,-0.5,0.184029662
23052018,56,52.2,1.66,9,0,0,0.35,0.99,0.67,0.62,1.180556874
23052018,57,48.7,0.43,9,0,0,0.27,0.93,-0.5,-0.42,0.299580479
23062018,1,45.5,0.96,8,0,0,0.15,0.82,0.14,0.14,0.579161326
23062018,2,46.6,0.45,8,0,0,0.18,0.9,-0.45,-0.41,0.285171103
23062018,3,47.3,0.55,8,0,0,0.19,0.97,-0.42,-0.36,0.373304782
23062018,4,49.8,1.68,8,0,0,0.26,1.07,0.61,0.46,1.213826582
23062018,5,46.1,0.76,8,0,0,0.18,0.99,-0.23,-0.16,0.542623547
23062018,6,50.7,2,8,0,0,0.29,1.05,0.95,0.66,1.392851287
23062018,7,51,0.19,8,0,0.11,0.3,0.98,-0.79,-0.57,0.111711409
23062018,8,55.7,1.74,7.89,0,0,0.45,1.02,0.72,0.55,1.075339921
23062018,9,61.9,0.88,8,0,0,0.66,1.1,-0.22,-0.18,0.538913774
23062018,10,67.9,0.18,8,0,0.73,0.91,1.24,-1.06,-0.87,0.101235203
23062018,11,70.3,1.4,7.27,0,0,1.03,1.4,0,0,0.890575
23062018,12,75.4,0.75,7.64,0,0.52,1.27,1.48,-0.73,-0.57,0.4869362
23062018,13,78.9,1.18,7.12,0,0.03,1.21,1.94,-0.76,-0.65,0.912884668
23062018,14,76.7,0.07,7.09,0,0.93,1,1.85,-1.78,-1.51,0.032763434
23062018,15,82.2,1.08,6.16,0,0.47,1.55,1.66,-0.58,-0.43,0.597400394
23062018,16,80.4,0.68,5.69,0,0.66,1.34,1.47,-0.79,-0.62,0.311463558
23062018,17,80.9,1.45,5.03,0.1,0.11,1.56,1.38,0.07,0.06,0.576507572
23062018,18,83,0.17,4.92,-0.98,0.95,1.12,1.32,-1.15,-1.02,0.036675039
23062018,19,82.6,0.54,3.97,0,0.57,1.11,1.27,-0.73,-0.67,0.145096633
23062018,20,82,0.34,3.4,0,0.56,0.9,1.22,-0.88,-0.83,0.070775229
23062018,21,77.7,0.03,2.84,0,0.48,0.51,1.01,-0.98,-0.95,-0.006740314
23062018,22,75.9,0.26,2.36,0,0.3,0.56,0.93,-0.67,-0.66,0.027503653
23062018,23,80.3,0.66,2.06,0,0.22,0.88,1.07,-0.41,-0.41,0.081596053
23062018,24,78.3,2.19,1.84,1.32,0,1.34,0.93,1.26,1.28,0.393456407
23062018,25,74,0.81,2.69,0.42,0.31,1.12,0.44,0.37,0.38,0.074505608
23062018,26,80.1,0.45,2.38,-0.27,0.64,1.09,0.75,-0.3,-0.31,0.038637576
23062018,27,79.8,1.43,1.74,0.51,0,1.33,0.94,0.49,0.47,0.184085014
23062018,28,71.9,0.01,1.84,-0.62,0.29,0.3,0.73,-0.72,-0.66,-0.009162642
23062018,29,78,1.58,1.55,0.55,0,1.19,1.01,0.57,0.51,0.209073247
23062018,30,67.8,1.71,1.94,0.95,0,0.77,0.66,1.05,0.91,0.237232062
23062018,31,75.9,0,2.88,-0.65,1.01,1.01,0.79,-0.79,-0.69,-0.009856519
23062018,32,66.8,0.56,1.87,-0.15,0.03,0.59,0.77,-0.21,-0.19,0.050191105
23062018,33,51.7,1.04,1.84,0.61,0,0.27,0.43,0.61,0.57,0.109776415
23062018,34,50.6,0.29,2.61,-0.04,0,0.24,0.38,-0.09,-0.08,0.024694041
23062018,35,55,2.97,2.66,2.36,0,0.33,0.5,2.47,2.32,0.627661087
23062018,36,47.7,1.25,5.3,0.83,0,0.17,0.37,0.88,0.79,0.2725
23062018,37,37.2,0.16,6.38,0,0,0.03,0.29,-0.13,-0.11,0.030846699
23062018,38,43.2,0.33,6.51,0,0,0.1,0.43,-0.1,-0.08,0.090124551
23062018,39,43.8,1.58,6.74,0,0,0.1,0.51,1.07,0.83,0.540510532
23062018,40,38.4,0.06,8,0,0,0.04,0.42,-0.36,-0.28,0.013935484
23062018,41,41.2,1.71,8,0,0,0.07,0.52,1.19,0.96,0.721027854
23062018,42,42.6,0.22,8,0,0,0.08,0.61,-0.39,-0.33,0.097799607
23062018,43,42.1,0.6,8,0,0,0.08,0.68,-0.08,-0.07,0.319810949
23062018,44,41.8,1.78,8,0,0,0.07,0.75,1.03,0.86,1.053823814
23062018,45,42.4,0.69,8,0,0,0.08,0.83,-0.14,-0.11,0.444948212
23062018,46,39.8,1.2,8,0,0,0.05,0.84,0.36,0.27,0.829357798
23062018,47,32.2,1.17,8,0,0,0,0.8,0.37,0.27,0.913947305
23062018,48,33.2,0.08,8,0,0,0,0.78,-0.7,-0.51,0.043507752
23062018,49,46.3,2.79,8,0,0,0.15,0.88,1.91,1.48,1.749091544
23062018,50,40.8,3.47,8,0,0,0.07,0.74,2.73,2.33,2.014558655
23062018,51,39.4,2.74,8,0,0,0.05,0.69,2.05,1.92,1.547599123
23062018,52,40.4,0.03,8,0,0.04,0.07,0.7,-0.67,-0.66,0.003502266
23062018,53,33.6,1.46,7.96,0,0,0,0.67,0.79,0.78,0.923346351
23062018,54,51.4,1.82,8,0,0,0.28,0.99,0.83,0.78,1.185398374
23062018,55,47.9,0.13,8,0,0.08,0.21,0.98,-0.85,-0.72,0.075390625
23062018,56,54.4,0.79,7.92,0,0,0.37,1.19,-0.4,-0.31,0.580150599
23062018,57,51,0.31,8,0,0,0.29,1.1,-0.79,-0.56,0.215604027
24012018,1,29.2,0.08,2.26,0,0,0,0.81,-0.73,-1.44,7.10209E-05
24012018,2,33,0.08,2.34,0,0,0.03,0.84,-0.76,-1.55,0.000740197
24012018,3,34.6,0.08,2.39,0,0,0.08,0.87,-0.79,-1.65,0.001123015
24012018,4,33.5,0.08,2.39,0,0,0.05,0.78,-0.7,-1.51,0.001268184
24012018,5,29.4,0.08,2.42,0,0,0,0.63,-0.55,-1.22,0.001875862
24012018,6,37.8,0.08,2.5,0,0.1,0.18,0.66,-0.58,-1.32,0.001967536
24012018,7,41.8,0.08,2.4,0,0.23,0.31,0.62,-0.54,-1.24,0.001231593
24012018,8,47.9,0.08,2.17,0,0.42,0.5,0.63,-0.55,-1.28,-6.18759E-05
24012018,9,49.1,0.08,1.75,0,0.29,0.37,0.61,-0.53,-1.21,-0.001996511
24012018,10,52.8,0.08,1.46,0,0.11,0.19,0.73,-0.65,-1.44,-0.004093704
24012018,11,54.3,0.08,1.35,0,0.11,0.19,0.79,-0.71,-1.51,-0.005058005
24012018,12,59.6,0.08,1.24,0,0.13,0.21,1.01,-0.93,-1.85,-0.007003591
24012018,13,57.4,0.08,1.11,0,0.08,0.16,1.33,-1.25,-2.26,-0.011209927
24012018,14,59.4,0.08,1.03,0,0.08,0.16,1.38,-1.3,-2.37,-0.012040165
24012018,15,51.9,0.08,0.95,0,0.07,0.15,0.82,-0.74,-1.37,-0.008060207
24012018,16,58.8,0.08,0.88,0,0.09,0.17,0.97,-0.89,-1.66,-0.00913962
24012018,17,59.4,0.08,0.79,0,0.09,0.17,0.91,-0.83,-1.58,-0.008961507
24012018,18,60.6,0.08,0.7,0,0.08,0.16,0.87,-0.79,-1.54,-0.008867251
24012018,19,67.1,0.08,0.62,0,0.09,0.17,1.02,-0.94,-1.85,-0.010094622
24012018,20,68.6,0.08,0.53,0,0.08,0.16,1.01,-0.93,-1.83,-0.010307847
24012018,21,67.6,0.08,0.45,0,0.06,0.14,0.92,-0.84,-1.65,-0.00986975
24012018,22,68.2,0.08,0.39,0,0.05,0.13,0.86,-0.78,-1.54,-0.009380392
24012018,23,70.7,0.08,0.34,0,0.05,0.13,0.85,-0.77,-1.54,-0.009178121
24012018,24,66.5,0.08,0.29,0,0.04,0.12,0.7,-0.62,-1.25,-0.008038192
24012018,25,60.9,0.08,0.25,0,0.02,0.1,0.54,-0.46,-0.94,-0.006617767
24012018,26,56.3,0.08,0.23,0,0.02,0.1,0.42,-0.34,-0.71,-0.005312181
24012018,27,60.8,0.08,0.21,0,0.02,0.1,0.47,-0.39,-0.82,-0.005726515
24012018,28,54.2,0.08,0.19,0,0.01,0.09,0.36,-0.28,-0.6,-0.00462965
24012018,29,52,0.08,0.18,0,0.01,0.09,0.34,-0.26,-0.55,-0.00449809
24012018,30,49.3,0.08,0.17,0,0.01,0.09,0.31,-0.23,-0.49,-0.004207855
24012018,31,43.3,0.08,0.16,0,0,0.08,0.22,-0.14,-0.3,-0.002886749
24012018,32,40.7,0.08,0.16,0,0,0.08,0.18,-0.1,-0.22,-0.002156997
24012018,33,43.2,0.08,0.16,0,0,0.08,0.24,-0.16,-0.34,-0.003323529
24012018,34,46.1,0.08,0.16,0,0.01,0.09,0.33,-0.25,-0.51,-0.00492851
24012018,35,40.9,0.08,0.15,0,0,0.08,0.3,-0.22,-0.44,-0.004901723
24012018,36,33.4,0.08,0.15,0,0,0.03,0.25,-0.17,-0.32,-0.004604872
24012018,37,30.4,0.08,0.2,0,0,0,0.32,-0.24,-0.44,-0.006988266
24012018,38,30.3,0.08,0.28,0,0,0,0.42,-0.34,-0.6,-0.009555121
24012018,39,32.1,0.08,0.36,0,0,0,0.5,-0.42,-0.74,-0.01069453
24012018,40,22.3,0.08,0.44,0,0,0,0.55,-0.47,-0.83,-0.016354075
24012018,41,30,0.08,0.52,0,0,0,0.59,-0.51,-0.9,-0.012656209
24012018,42,32.6,0.08,0.6,0,0,0.01,0.63,-0.55,-0.98,-0.011979573
24012018,43,26.3,0.08,0.67,0,0,0,0.65,-0.57,-1.03,-0.014632163
24012018,44,26.3,0.08,0.75,0,0,0,0.7,-0.62,-1.12,-0.015112422
24012018,45,28.7,0.08,0.83,0,0,0,0.76,-0.68,-1.21,-0.014443769
24012018,46,24.3,0.08,0.91,0,0,0,0.83,-0.75,-1.29,-0.017709767
24012018,47,29,0.08,0.99,0,0,0,0.88,-0.8,-1.35,-0.01501563
24012018,48,27.6,0.08,1.07,0,0,0,0.91,-0.83,-1.38,-0.015322435
24012018,49,10.8,0.08,1.15,0,0,0,0.91,-0.83,-1.4,-0.034197839
24012018,50,18.7,0.08,1.23,0,0,0,0.9,-0.82,-1.43,-0.018850575
24012018,51,14.7,0.08,1.31,0,0,0,0.89,-0.81,-1.46,-0.021357365
24012018,52,11.7,0.08,1.39,0,0,0,0.88,-0.8,-1.52,-0.023593014
24012018,53,18.5,0.08,1.47,0,0,0,0.89,-0.81,-1.59,-0.014298254
24012018,54,28.3,0.08,1.55,0,0,0,0.89,-0.81,-1.65,-0.008626796
24012018,55,38.2,0.08,1.63,0,0.09,0.17,1.05,-0.97,-2.01,-0.007104805
24012018,56,39,0.08,1.54,0,0.12,0.2,1.03,-0.95,-2.04,-0.007706888
24012018,57,40.9,0.08,1.42,0,0.18,0.26,0.99,-0.91,-2.01,-0.00811578
24022018,1,23.2,0.1,1.84,0,0,0,0.29,-0.19,-0.58,0.003054893
24022018,2,27.9,0.1,1.94,0,0,0,0.33,-0.23,-0.7,0.003009352
24022018,3,29.4,0.1,2.04,0,0,0,0.38,-0.28,-0.79,0.003411541
24022018,4,28.2,0.1,2.14,0,0,0,0.4,-0.3,-0.82,0.004204993
24022018,5,26.5,0.1,2.24,0,0,0,0.39,-0.29,-0.78,0.005090153
24022018,6,33.6,0.1,2.34,0,0,0.06,0.41,-0.31,-0.83,0.004700831
24022018,7,43.2,0.1,2.38,0,0.27,0.37,0.64,-0.54,-1.41,0.004784111
24022018,8,47.5,0.1,2.11,0,0.41,0.51,0.7,-0.6,-1.56,0.002735532
24022018,9,46.7,0.1,1.7,0,0.33,0.43,0.67,-0.57,-1.46,-1.01502E-05
24022018,10,51,0.1,1.37,0,0.09,0.19,0.84,-0.74,-1.84,-0.003120379
24022018,11,50.2,0.1,1.28,0,0.09,0.19,0.82,-0.72,-1.72,-0.00376398
24022018,12,56.8,0.1,1.19,0,0.11,0.21,1.04,-0.94,-2.13,-0.005499058
24022018,13,57.3,0.1,1.08,0,0.08,0.18,0.93,-0.83,-2.5,-0.005580524
24022018,14,61.9,0.1,1,0,0.09,0.19,1.05,-0.95,-2.85,-0.006716182
24022018,15,53.7,0.1,0.91,0,0.08,0.18,0.94,-0.84,-1.7,-0.007500455
24022018,16,56.7,0.1,0.83,0,0.08,0.18,0.98,-0.88,-1.77,-0.008175851
24022018,17,60.3,0.1,0.75,0,0.08,0.18,1.02,-0.92,-1.86,-0.008752646
24022018,18,62.3,0.1,0.67,0,0.08,0.18,1,-0.9,-1.84,-0.008921522
24022018,19,69.3,0.1,0.59,0,0.09,0.19,1.11,-1.01,-2.1,-0.009713249
24022018,20,68.9,0.1,0.5,0,0.07,0.17,1.02,-0.92,-1.95,-0.009535417
24022018,21,66.9,0.1,0.43,0,0.06,0.16,0.9,-0.8,-1.73,-0.008965262
24022018,22,67.1,0.1,0.37,0,0.05,0.15,0.83,-0.73,-1.63,-0.008505976
24022018,23,67.8,0.1,0.32,0,0.04,0.14,0.77,-0.67,-1.57,-0.007994152
24022018,24,66.9,0.1,0.28,0,0.04,0.14,0.69,-0.59,-1.43,-0.007313964
24022018,25,60.3,0.1,0.24,0,0.02,0.12,0.53,-0.43,-1.08,-0.006028299
24022018,26,57.3,0.1,0.22,0,0.02,0.12,0.45,-0.35,-0.9,-0.005202562
24022018,27,62.1,0.1,0.2,0,0.02,0.12,0.52,-0.42,-1.08,-0.005884234
24022018,28,56.7,0.1,0.18,0,0.01,0.11,0.44,-0.34,-0.87,-0.005260946
24022018,29,54.1,0.1,0.17,0,0.01,0.11,0.42,-0.32,-0.78,-0.005217471
24022018,30,48,0.1,0.16,0,0.01,0.11,0.32,-0.22,-0.53,-0.004018189
24022018,31,45,0.1,0.15,0,0,0.1,0.28,-0.18,-0.41,-0.003506064
24022018,32,38.9,0.1,0.15,0,0,0.1,0.16,-0.06,-0.15,-0.00122293
24022018,33,42.3,0.1,0.15,0,0,0.1,0.23,-0.13,-0.31,-0.002643611
24022018,34,48.2,0.1,0.15,0,0.01,0.11,0.35,-0.25,-0.6,-0.004606753
24022018,35,40.3,0.1,0.14,0,0,0.1,0.24,-0.14,-0.35,-0.003031496
24022018,36,32.3,0.1,0.14,0,0,0.01,0.13,-0.03,-0.07,-0.000642089
24022018,37,30.1,0.1,0.23,0,0,0,0.16,-0.06,-0.17,-0.001367072
24022018,38,32.1,0.1,0.33,0,0,0,0.2,-0.1,-0.29,-0.002059637
24022018,39,29.4,0.1,0.43,0,0,0,0.23,-0.13,-0.36,-0.00269128
24022018,40,18.7,0.1,0.53,0,0,0,0.23,-0.13,-0.39,-0.003572168
24022018,41,27.5,0.1,0.63,0,0,0,0.23,-0.13,-0.39,-0.002038611
24022018,42,33,0.1,0.73,0,0,0.03,0.25,-0.15,-0.46,-0.001735086
24022018,43,24.4,0.1,0.8,0,0,0,0.23,-0.13,-0.39,-0.001501976
24022018,44,21.3,0.1,0.9,0,0,0,0.24,-0.14,-0.43,-0.001434978
24022018,45,28.9,0.1,1,0,0,0,0.26,-0.16,-0.48,-0.001
24022018,46,24.6,0.1,1.1,0,0,0,0.28,-0.18,-0.53,-0.001007752
24022018,47,27.7,0.1,1.2,0,0,0,0.29,-0.19,-0.56,-0.000551724
24022018,48,27.6,0.1,1.3,0,0,0,0.29,-0.19,-0.55,-5.17241E-05
24022018,49,9.2,0.1,1.4,0,0,0,0.27,-0.17,-0.52,0.001775701
24022018,50,21.8,0.1,1.5,0,0,0,0.25,-0.15,-0.47,0.001602564
24022018,51,12.3,0.1,1.6,0,0,0,0.24,-0.14,-0.45,0.003714286
24022018,52,11.2,0.1,1.7,0,0,0,0.25,-0.15,-0.48,0.004807692
24022018,53,15.5,0.1,1.8,0,0,0,0.28,-0.18,-0.57,0.004137931
24022018,54,24.2,0.1,1.9,0,0,0,0.33,-0.23,-0.69,0.003187023
24022018,55,32.4,0.1,2,0,0,0.02,0.39,-0.29,-0.83,0.002896871
24022018,56,37.2,0.1,2.08,0,0.07,0.17,0.56,-0.46,-1.28,0.003089349
24022018,57,41,0.1,2.01,0,0.19,0.29,0.68,-0.58,-1.57,0.002372104
24032018,1,20.2,0.09,2.19,0.02,0,0,0.09,0,-0.02,0.003978
24032018,2,25.5,0.14,2.28,0.16,0,0,0.11,0.03,0.12,0.007759259
24032018,3,30.5,0.16,2.42,0.19,0,0,0.12,0.04,0.15,0.008733393
24032018,4,28.7,0.11,2.58,0.01,0,0,0.12,-0.01,-0.03,0.005125478
24032018,5,18.1,0.2,2.69,0.31,0,0,0.12,0.08,0.27,0.020657277
24032018,6,32,0.17,2.89,0.25,0,0,0.1,0.07,0.21,0.009541206
24032018,7,43.3,0.09,3.06,-0.48,0.24,0.33,0.27,-0.18,-0.52,0.002867856
24032018,8,49,0.01,2.82,-0.89,0.5,0.51,0.36,-0.35,-0.93,-0.006068527
24032018,9,51.8,0.04,2.32,-1.14,0.34,0.38,0.5,-0.46,-1.18,-0.006363975
24032018,10,53.1,0.46,1.98,-0.33,0.05,0.51,0.61,-0.15,-0.37,0.038819258
24032018,11,54.7,0.2,1.93,-0.98,0.13,0.33,0.65,-0.45,-1.02,0.002974605
24032018,12,61.9,0.05,1.8,-1.64,0.21,0.26,0.85,-0.8,-1.68,-0.012240332
24032018,13,59.8,0.37,1.59,0,0.07,0.44,0.81,-0.44,-1.52,0.031196644
24032018,14,63,0.16,1.52,0,0.12,0.28,0.89,-0.73,-2.55,0.005412415
24032018,15,56.2,0.27,1.4,0,0.1,0.37,0.73,-0.46,-0.88,0.015764484
24032018,16,60.8,0.64,1.3,0,0.06,0.7,0.85,-0.21,-0.39,0.052377953
24032018,17,62.3,0.19,1.24,0,0.13,0.32,0.85,-0.66,-1.28,0.005317856
24032018,18,63,0.07,1.11,0,0.14,0.21,0.81,-0.74,-1.46,-0.006590965
24032018,19,69.2,0.04,0.97,0,0.15,0.19,0.87,-0.83,-1.68,-0.00937236
24032018,20,70.4,0.05,0.82,0,0.13,0.18,0.79,-0.74,-1.53,-0.00807558
24032018,21,64,0.1,0.69,0,0.08,0.18,0.57,-0.47,-0.99,-0.004202152
24032018,22,68.9,0.03,0.61,0,0.09,0.12,0.56,-0.53,-1.16,-0.006863943
24032018,23,71.3,0.02,0.52,0,0.08,0.1,0.52,-0.5,-1.15,-0.006567065
24032018,24,67.6,0,0.44,0,0.06,0.06,0.43,-0.43,-1.03,-0.006308685
24032018,25,59.3,0.06,0.38,0,0.04,0.1,0.32,-0.26,-0.63,-0.003732799
24032018,26,57.2,0.26,0.34,0,0.02,0.28,0.29,-0.03,-0.08,0.001689845
24032018,27,59.6,0.02,0.32,0,0.03,0.05,0.33,-0.31,-0.75,-0.004989004
24032018,28,55.3,0.17,0.29,0,0.02,0.19,0.29,-0.12,-0.3,-0.000866804
24032018,29,50.2,0.28,0.27,0.13,0.01,0.29,0.24,0.04,0.09,0.003407581
24032018,30,45.2,0.22,0.26,0.12,0,0.22,0.19,0.03,0.08,0.002377662
24032018,31,38,0.31,0.26,0.58,0,0.15,0.1,0.21,0.54,0.008656489
24032018,32,36.8,0.1,0.42,0.26,0.01,0.11,0.02,0.08,0.22,0.002302387
24032018,33,47,0.02,0.41,-0.25,0.16,0.18,0.12,-0.1,-0.29,-0.002063973
24032018,34,46.5,0.03,0.25,-0.41,0.01,0.04,0.18,-0.15,-0.45,-0.003324429
24032018,35,40.1,0.22,0.24,0.38,0,0.17,0.11,0.11,0.34,0.004500608
24032018,36,24.7,0.2,0.29,0.55,0,0,0.04,0.16,0.51,0.007521368
24032018,37,30.3,0.09,0.49,0.15,0,0,0.06,0.03,0.11,0.001523687
24032018,38,34.2,0.03,0.58,-0.1,0.01,0.04,0.07,-0.04,-0.14,-0.001005754
24032018,39,32.2,0.09,0.57,0.03,0,0,0.09,0,-0.01,0.000738826
24032018,40,19.7,0.01,0.66,-0.25,0,0,0.1,-0.09,-0.29,-0.004371272
24032018,41,33,0.06,0.67,-0.13,0,0.02,0.11,-0.05,-0.17,-0.000957168
24032018,42,34.9,0.07,0.71,-0.18,0,0.05,0.14,-0.07,-0.22,-0.001238537
24032018,43,23.5,0.06,0.73,-0.1,0,0,0.1,-0.04,-0.14,-0.000872261
24032018,44,28.7,0.16,0.79,0.24,0,0,0.1,0.06,0.2,0.004764135
24032018,45,29.1,0.03,0.95,-0.22,0,0,0.11,-0.08,-0.26,-0.002275787
24032018,46,22.3,0.12,0.98,0.06,0,0,0.11,0.01,0.02,0.003352089
24032018,47,21.9,0.19,1.1,0.29,0,0,0.12,0.07,0.25,0.009729983
24032018,48,27.4,0.12,1.29,0.06,0,0,0.11,0.01,0.02,0.003432629
24032018,49,-8,0.19,1.41,0.33,0,0,0.11,0.08,0.29,-0.043135091
24032018,50,-3.4,0.22,1.6,0.48,0,0,0.1,0.12,0.44,-0.317090909
24032018,51,2.3,0.03,1.82,-0.17,0,0,0.09,-0.06,-0.21,-0.009478643
24032018,52,-0.8,0.14,1.85,0.23,0,0,0.09,0.05,0.19,0.127492958
24032018,53,6.4,0.03,1.99,-0.2,0,0,0.1,-0.07,-0.24,-0.005249392
24032018,54,25.5,0.01,2.02,-0.32,0,0,0.11,-0.1,-0.36,-0.003331496
24032018,55,36.3,0.01,2.03,-0.68,0.1,0.11,0.21,-0.2,-0.72,-0.004906918
24032018,56,38.2,0.09,1.93,-0.52,0.07,0.16,0.26,-0.17,-0.56,-0.00012597
24032018,57,41.1,0.06,1.86,-0.73,0.19,0.25,0.3,-0.24,-0.77,-0.003236602
24042018,1,23.4,0.09,1.42,0,0,0,0.18,-0.09,-0.28,0.001004416
24042018,2,28.2,0.09,1.51,0,0,0,0.21,-0.12,-0.36,0.000761577
24042018,3,31.8,0.09,1.6,0,0,0,0.23,-0.14,-0.41,0.000764407
24042018,4,29.8,0.09,1.69,0,0,0,0.24,-0.15,-0.42,0.001029766
24042018,5,20.5,0.09,1.78,0,0,0,0.22,-0.13,-0.36,0.00206616
24042018,6,34,0.09,1.87,0,0,0.06,0.24,-0.15,-0.4,0.001442532
24042018,7,44.6,0.09,1.9,0,0.28,0.37,0.45,-0.36,-0.95,0.00052392
24042018,8,48.5,0.09,1.62,0,0.41,0.5,0.49,-0.4,-1.04,-0.00083705
24042018,9,50.2,0.09,1.21,0,0.33,0.42,0.57,-0.48,-1.17,-0.003246603
24042018,10,52.7,0.09,0.88,0,0.06,0.15,0.75,-0.66,-1.49,-0.006737194
24042018,11,52.9,0.09,0.82,0,0.06,0.15,0.8,-0.71,-1.45,-0.007678638
24042018,12,60.3,0.09,0.76,0,0.08,0.17,1.06,-0.97,-1.82,-0.009893811
24042018,13,60,0.09,0.68,0,0.05,0.14,0.85,-0.76,-2.23,-0.008200459
24042018,14,63.8,0.09,0.63,0,0.06,0.15,0.94,-0.85,-2.51,-0.009014522
24042018,15,55.2,0.09,0.57,0,0.05,0.14,0.94,-0.85,-1.37,-0.010863336
24042018,16,59.7,0.09,0.52,0,0.06,0.15,1.02,-0.93,-1.53,-0.011423001
24042018,17,62.3,0.09,0.46,0,0.05,0.14,1.02,-0.93,-1.6,-0.011403236
24042018,18,63.4,0.09,0.41,0,0.05,0.14,0.96,-0.87,-1.56,-0.010811047
24042018,19,70.5,0.09,0.36,0,0.05,0.14,1.06,-0.97,-1.79,-0.011221254
24042018,20,71,0.09,0.31,0,0.05,0.14,0.97,-0.88,-1.67,-0.010402081
24042018,21,65.3,0.09,0.26,0,0.03,0.12,0.76,-0.67,-1.29,-0.008831003
24042018,22,68.8,0.09,0.23,0,0.03,0.12,0.75,-0.66,-1.32,-0.008407319
24042018,23,70.9,0.09,0.2,0,0.03,0.12,0.72,-0.63,-1.3,-0.007922624
24042018,24,68.3,0.09,0.17,0,0.02,0.11,0.61,-0.52,-1.13,-0.006890887
24042018,25,60,0.09,0.15,0,0.01,0.1,0.44,-0.35,-0.78,-0.005307374
24042018,26,57.7,0.09,0.14,0,0.01,0.1,0.39,-0.3,-0.67,-0.00474552
24042018,27,61,0.09,0.13,0,0.01,0.1,0.43,-0.34,-0.78,-0.005133621
24042018,28,57.2,0.09,0.12,0,0.01,0.1,0.38,-0.29,-0.67,-0.004684979
24042018,29,53.1,0.09,0.11,0,0.01,0.1,0.34,-0.25,-0.56,-0.004365662
24042018,30,45.5,0.09,0.1,0,0,0.09,0.23,-0.14,-0.33,-0.002832023
24042018,31,40.4,0.09,0.1,0,0,0.09,0.16,-0.07,-0.16,-0.001543756
24042018,32,38,0.09,0.1,0,0,0.09,0.12,-0.03,-0.07,-0.000642633
24042018,33,45.7,0.09,0.1,0,0,0.09,0.23,-0.14,-0.35,-0.002819704
24042018,34,48,0.09,0.1,0,0,0.09,0.26,-0.17,-0.44,-0.00327879
24042018,35,40.8,0.09,0.1,0,0,0.09,0.17,-0.08,-0.2,-0.001761198
24042018,36,26.6,0.09,0.1,0.12,0,0,0.06,0.03,0.08,0.001335563
24042018,37,30.2,0.09,0.19,0.04,0,0,0.09,0,0,0.00030521
24042018,38,34.1,0.09,0.28,-0.1,0,0.04,0.14,-0.05,-0.14,-0.001123511
24042018,39,31.9,0.09,0.33,0,0,0,0.14,-0.05,-0.14,-0.000903775
24042018,40,21.1,0.09,0.42,0,0,0,0.15,-0.06,-0.17,-0.0014646
24042018,41,32.8,0.09,0.51,0,0,0.02,0.16,-0.07,-0.2,-0.000995811
24042018,42,34.9,0.09,0.58,0,0,0.05,0.17,-0.08,-0.23,-0.001000281
24042018,43,23.5,0.09,0.62,0,0,0,0.16,-0.07,-0.2,-0.001047501
24042018,44,26.6,0.09,0.71,0,0,0,0.17,-0.08,-0.23,-0.000937409
24042018,45,30.9,0.09,0.8,0,0,0,0.18,-0.09,-0.27,-0.000792702
24042018,46,24,0.09,0.89,0,0,0,0.19,-0.1,-0.3,-0.000956966
24042018,47,23.5,0.09,0.98,0,0,0,0.2,-0.11,-0.31,-0.000887261
24042018,48,28.8,0.09,1.07,0,0,0,0.19,-0.1,-0.29,-0.000284212
24042018,49,-4.5,0.09,1.16,0,0,0,0.17,-0.08,-0.25,-0.002689231
24042018,50,5.5,0.09,1.25,0,0,0,0.16,-0.07,-0.2,0.002923977
24042018,51,5.1,0.09,1.34,0,0,0,0.15,-0.06,-0.18,0.004663093
24042018,52,1.4,0.09,1.43,0,0,0,0.15,-0.06,-0.19,0.012508562
24042018,53,8.4,0.09,1.52,0,0,0,0.17,-0.08,-0.26,0.003624376
24042018,54,24.4,0.09,1.61,0,0,0,0.2,-0.11,-0.33,0.001337165
